time_point,number,volume_mean,volume_sd,surface_mean,surface_sd,aspect_ratio_mean,aspect_ratio_sd,solidity_mean,solidity_sd,centroid_mean,centroid_sd
1,2,10805.120000000003,2922.88,3468.8,757.76,1.5522866070645138,0.05560991654757186,0.9158735160072738,0.012439442427933933,12.34918565031087,7.844450510236022
2,2,10736.640000000003,2862.080000000001,3444.4800000000005,721.9200000000001,1.5689910182050046,0.06352656511380361,0.9120553651984654,0.010366958173788743,11.700304742342805,8.602771062807385
3,2,10738.560000000001,2893.44,3454.0800000000004,740.48,1.564196812260716,0.03916960003154846,0.9157727105419853,0.011144222365362999,12.012889489888707,7.869226136847949
4,2,10755.2,2844.8,3459.2000000000007,732.8000000000002,1.5848355962247334,0.05794995982632711,0.9114953697140772,0.013289091687171406,12.204294887122721,8.072236750892156
5,2,10764.800000000003,2862.080000000001,3468.1600000000008,740.4800000000002,1.5766795950929862,0.05036143327076226,0.9085822896311708,0.00770863371719227,12.07570984396152,7.872300445735518
6,2,10826.240000000002,2832.640000000001,3488.0000000000005,751.3600000000001,1.563029667201037,0.04146935035177113,0.9158136565283131,0.016673703439962884,12.0363984019526,7.768392697375393
7,2,10871.040000000003,2799.360000000001,3515.5200000000004,745.6000000000001,1.5699371704846525,0.03986624382611237,0.90847740827471,0.011027235688138293,12.151365224115025,7.984600692733633
8,2,10876.160000000002,2836.480000000001,3509.7600000000007,742.4000000000001,1.566124604661704,0.021928333719690274,0.906085300429543,0.006878554992143682,11.804574804667983,7.934875181452726
9,2,10926.080000000002,2885.1200000000003,3532.1600000000008,760.96,1.5904136055630334,0.041288308230475024,0.9048205410029727,0.008386279149228404,11.890857893749764,8.010003718908045
10,2,10853.760000000002,2933.120000000001,3505.2800000000007,786.5600000000002,1.575212169369758,0.02766294988793261,0.9102100676665672,0.006823060448355123,11.674786927903318,8.216161767236551
11,2,10976.640000000003,2981.7600000000007,3530.2400000000007,780.8000000000002,1.5780445599960586,0.03778033219509458,0.908417633633033,0.004205602400216557,11.468045758607506,8.531219625848163
12,2,10940.800000000003,2967.6800000000007,3542.4000000000005,787.8400000000001,1.5952860681905974,0.03969951797895843,0.9096220547991802,0.01510912799651859,11.504052742222308,8.307453828296106
