time_point,number,volume_mean,volume_sd,surface_mean,surface_sd,aspect_ratio_mean,aspect_ratio_sd,solidity_mean,solidity_sd,centroid_mean,centroid_sd
33,2,8834.560000000001,211.19999999999982,2933.7600000000007,46.07999999999993,1.6010162977161029,0.020147064398654102,0.9174448199463409,0.0019770409389346932,32.50098157621784,2.9958508896660963
34,2,9166.720000000001,31.359999999999673,3024.0000000000005,4.480000000000018,1.5891796067719404,0.022872494833611423,0.9241957742266051,0.004418709541585686,28.93818663318651,3.54423457834112
35,2,9342.720000000001,79.35999999999967,3066.8800000000006,3.8400000000001455,1.560405165162894,0.016726116959046022,0.920396788983255,0.005898031733876374,25.455006019888653,3.9891698867706715
36,2,9283.2,127.35999999999967,3059.2000000000007,28.160000000000082,1.5881173969450737,0.0028485501734438756,0.9144470930086013,0.008491241280154771,23.04928284242606,4.049835356916509
37,2,9553.280000000002,109.4399999999996,3109.7600000000007,12.159999999999854,1.5943578902274909,0.007970008370923432,0.9197737311851326,0.0032400573900480123,21.41333622182108,4.334856725065837
38,2,9495.680000000002,26.23999999999978,3090.5600000000004,17.279999999999973,1.578572677473998,0.011839482941173762,0.9228703094246057,0.006406006364867989,20.484850782621294,3.7409921340475503
39,2,9507.840000000002,212.47999999999956,3103.3600000000006,58.24000000000001,1.5888575609490858,0.009961307549682274,0.925266828446424,0.004195141263223567,19.878433189339077,3.412667282663884
40,2,9536.000000000002,231.6800000000003,3100.1600000000008,35.83999999999992,1.5923788726607881,0.017565054186894136,0.9276092726998486,0.00990600224923488,19.62489181833184,3.627096944155225
41,2,9630.720000000001,336.6400000000003,3149.4400000000005,81.27999999999997,1.5991500010400306,0.026528263275503505,0.9176655169109897,0.004400210788540804,19.33825421049719,3.514793684699005
42,2,9722.240000000002,315.52000000000044,3155.2000000000007,70.40000000000009,1.6056429311802125,0.017779830696325383,0.9210550791706366,0.006722698607141253,19.128686104895536,3.5966671336185776
43,2,9779.2,290.5600000000004,3171.8400000000006,60.159999999999854,1.6151971183384228,0.021064791165487873,0.9203114563185522,0.006757045500780212,19.14300271719791,3.721205041686411
44,2,9901.440000000002,391.03999999999996,3196.1600000000008,75.51999999999998,1.611701373485956,0.05244092461464345,0.9236931395983285,0.004883828218654684,19.16274251093735,3.5966494777004367
45,2,9943.04,345.59999999999945,3217.9200000000005,79.36000000000013,1.610448947329124,0.05086563643468567,0.9170246295029141,0.0031464900386147243,19.17806567779588,3.3223694686215897
46,2,9901.440000000002,333.4400000000005,3182.080000000001,53.75999999999999,1.594284366031265,0.03963451779230853,0.9210995282120669,0.002954044598957317,19.12400698269763,3.132345142024546
47,2,9994.240000000002,314.8800000000001,3221.120000000001,72.31999999999994,1.5914174251168887,0.05065345246511954,0.9190580839693505,0.0016604789049008972,19.16708383997617,3.394966447121803
48,2,10017.280000000002,314.8800000000001,3224.960000000001,63.3599999999999,1.5911122469142078,0.05700914589390971,0.9162212195665786,0.003537981835539772,19.282377969584925,3.1756573212726984
49,2,9998.720000000001,279.6799999999994,3221.7600000000007,48.63999999999987,1.5973695182840646,0.0728746766319871,0.918380836244492,0.0016808921505697683,19.439277003810144,3.1954984817141145
50,2,10055.680000000002,253.4400000000005,3233.2800000000007,78.07999999999993,1.590079372559424,0.07407749600751112,0.9187243920553849,0.0031132215991053758,19.556830678605007,3.251528696608471
51,2,10094.080000000002,275.2000000000007,3222.4000000000005,42.88000000000011,1.5988935328926814,0.09169255293279954,0.9279419288491764,0.000987772516669816,19.524828764092376,3.070213633374806
52,2,10028.160000000003,277.1199999999999,3224.3200000000006,40.960000000000036,1.5978707309593148,0.07926115418658586,0.9198897349056219,0.002500850433967361,19.49241562511972,3.0510549192603005
53,2,10028.800000000003,175.35999999999967,3216.640000000001,29.440000000000055,1.5836656565167275,0.07394391679778911,0.9224796705138292,0.0021338847774907133,19.58810992263887,2.95608390021153
54,2,10010.240000000002,256.6400000000003,3219.8400000000006,67.19999999999982,1.5708139873092595,0.07954626356899408,0.9181734798610479,0.0059513419352455466,19.65589777653465,2.810711119097677
55,2,10111.360000000002,307.84000000000015,3258.2400000000007,78.72000000000003,1.5751461420934676,0.09408727975606324,0.915564481294652,0.00620208021954366,19.56663916482907,3.118221988538112
56,2,10131.840000000002,333.4400000000005,3264.000000000001,101.12000000000012,1.5779324144028437,0.09408515843094245,0.918241483595403,0.007840294888122212,19.504320179771675,2.9871768490976542
57,2,10059.520000000002,291.84000000000015,3251.2000000000007,93.44000000000005,1.5679641925896983,0.09516865630913685,0.9146042431278556,0.007705883454422913,19.59041479647573,2.9266818394003913
58,2,10088.320000000002,350.0799999999999,3246.7200000000007,106.88000000000011,1.569667414423506,0.09813563531838843,0.9177500229972039,0.007831372351633337,19.619519458020605,3.23883768498383
59,2,10007.68,220.80000000000018,3242.8800000000006,71.03999999999996,1.5823576508545607,0.10282864022938942,0.9151103361262906,0.003972174227325209,19.609705012818413,2.9226765012882474
60,2,10000.640000000003,226.5600000000004,3235.8400000000006,67.84000000000015,1.5902312711775028,0.0965866806317771,0.9146848057461936,0.006131127437230766,19.695055835469272,2.7675465643092387
61,2,9944.320000000003,282.8800000000001,3214.7200000000007,80.0,1.5941823538660713,0.10299819880270955,0.9140614485705675,0.0020748601380444764,19.62066737739159,2.967293520763361
62,2,9943.04,286.72000000000025,3216.000000000001,96.6400000000001,1.6033334861806283,0.10164841932778668,0.915593328691658,0.008999505184563439,19.59446227542316,3.271613824083781
63,2,9911.04,275.1999999999998,3232.0000000000005,93.44000000000005,1.6093930989021104,0.10561642521488868,0.9083705705267303,0.0069002052091616806,19.41189418726488,3.3036200430452425
64,2,9854.720000000001,248.32000000000062,3198.7200000000003,80.6400000000001,1.6080840023107466,0.108636537692689,0.9111583512674919,0.004463085448585702,19.584880701521193,3.2691011446848144
65,2,9920.000000000002,316.15999999999985,3223.040000000001,115.20000000000005,1.5907222670498098,0.11212137836772607,0.9081258057381818,0.00983718754821089,19.610829681931655,3.2460662524710138
66,2,9852.160000000003,268.8000000000002,3208.960000000001,106.24000000000001,1.600067084995401,0.10352580191219629,0.9100920649185706,0.00970455637058798,19.557956081693426,3.221330505708014
67,2,9840.000000000002,261.7600000000002,3205.7600000000007,103.03999999999996,1.5882157473373986,0.10332065877056851,0.9129289003222649,0.006219341498735431,19.57674606176201,3.129832330180994
68,2,9903.360000000002,248.3199999999997,3237.120000000001,98.56000000000017,1.594646879753349,0.09600697363412936,0.9113178049845229,0.010297011033672199,19.616555525350705,3.2334486132212987
69,2,9864.960000000003,262.40000000000055,3226.8800000000006,107.51999999999998,1.5887347793913105,0.09481456366490848,0.9053917868135901,0.005437262029597434,19.68788937135036,3.014134137367469
70,2,9854.720000000001,254.72000000000025,3219.2000000000007,117.75999999999999,1.5932466899348026,0.11219608656753888,0.9079067666125623,0.00946336325756758,19.613642859445882,2.9485289441738995
71,2,9789.440000000002,273.9200000000001,3183.3600000000006,110.07999999999993,1.6015042055211604,0.1068586867562431,0.9195023754473067,0.007705754768342232,19.46800021511054,3.3608665045348047
72,2,9801.600000000002,334.72000000000025,3212.1600000000008,145.27999999999997,1.5903908268062994,0.11024053916868826,0.9043292746652976,0.01203079401265189,19.342516685411304,3.0454732123657546
73,2,9725.440000000002,375.03999999999996,3180.8000000000006,151.03999999999996,1.61000526949111,0.12516379861192528,0.9132751610736403,0.006401208932198421,19.317703120777203,2.892967887023623
74,2,9729.280000000002,336.6400000000003,3194.8800000000006,151.03999999999996,1.6082903981150682,0.11731127992520773,0.9055079031528728,0.011179365079512837,19.21720532526615,2.9914658354542567
75,2,9743.36,358.40000000000055,3198.080000000001,149.12000000000012,1.6148431790697684,0.13602207602375826,0.9087537255158324,0.0022712600535582106,19.401149683218186,2.6703166978293726
76,2,9669.120000000003,369.9200000000001,3178.8800000000006,167.03999999999996,1.6109889505938724,0.13574954524670046,0.9094781617473906,0.00570227867796308,19.429619155553823,2.709559474450135
77,2,9640.320000000002,321.9200000000001,3175.6800000000003,144.6400000000001,1.6144133992267804,0.1322507050730456,0.9095473836241951,0.00991401973785222,19.2618362780896,2.8615061458234834
78,2,9649.920000000002,328.96000000000095,3165.4400000000005,147.20000000000005,1.6236035786925282,0.13081276646932005,0.9099582442385414,0.009676382427007912,19.258048235741157,2.7313687136137954
79,2,9686.400000000001,337.27999999999975,3189.7600000000007,163.84000000000015,1.617799345541962,0.13440032257607604,0.912853583988638,0.01026212057400383,19.33177269138458,2.5731966848373116
80,2,9715.2,308.4800000000005,3208.960000000001,135.68000000000006,1.6184814756136872,0.13943786753393317,0.9119151299950405,0.004267442619067363,19.425235809759265,2.504695036203122
81,2,9669.760000000002,384.6399999999994,3194.8800000000006,154.8800000000001,1.6270562707797387,0.1482511283356599,0.9049851389848786,0.0060850335155400725,19.410005332632352,2.287511115907572
82,2,9679.360000000002,423.6800000000003,3197.4400000000005,168.96000000000004,1.6195875381673575,0.14359470144227848,0.90978075856191,0.006506161269313748,19.391307528894217,2.3698857373327655
83,2,9698.560000000001,407.03999999999996,3193.6000000000004,160.00000000000023,1.631053507440226,0.15660901147708362,0.9067670482943484,0.008244732250922593,19.48280983286478,2.387493902646119
84,2,9621.760000000002,446.72000000000025,3176.3200000000006,184.96000000000004,1.626336893483657,0.16030400759028074,0.9074940880978106,0.006111181727373072,19.438944836836974,2.9295249826251712
85,2,9611.520000000002,367.3600000000006,3178.8800000000006,150.4000000000001,1.6360250020353215,0.1579207646917915,0.9080607258556199,0.008444455709802567,19.43980870964326,2.539659031374958
86,2,9633.920000000002,462.71999999999935,3186.5600000000004,177.27999999999997,1.6350089411375828,0.1708166852794859,0.9003791091959247,0.018318692065367292,19.231002794624583,2.3702056028822973
87,2,9596.800000000003,462.72000000000025,3164.8,195.20000000000005,1.6335324536905418,0.15872883822852735,0.9080163752875859,0.014794883562353589,19.39977701291662,2.2100989618583533
88,2,9639.04,433.27999999999975,3188.4800000000005,181.76,1.618484508102814,0.15105072548666365,0.9031535371268424,0.01165222675619465,19.453429116047513,2.60797984299996
89,2,9561.600000000002,395.52000000000044,3157.7600000000007,186.8800000000001,1.633071678889761,0.16174158856625687,0.9079863609557823,0.019905736571452615,19.41394963731581,2.3215207010277634
90,2,9609.600000000002,384.6400000000003,3185.9200000000005,186.8800000000001,1.640096850878773,0.17940877537005095,0.9056809760347131,0.019786995801110263,19.51347797585717,2.412099684649764
91,2,9587.84,412.8000000000002,3180.8000000000006,189.44000000000005,1.6369157055055918,0.1543725173252405,0.8983435406627107,0.013524047427042774,19.424915133521097,1.912153568082049
92,2,9544.960000000003,368.6400000000003,3187.2000000000007,165.12000000000012,1.6358336698349523,0.15682946585228807,0.9000585034410801,0.01566369511026211,19.56254807085419,2.2162088353417424
93,2,9532.160000000002,400.6399999999994,3191.6800000000007,178.55999999999995,1.6390968981307976,0.15465488428005536,0.895521593185947,0.014158025082628256,19.427489786958397,1.984491350198189
94,2,9568.000000000002,428.7999999999993,3178.8800000000006,191.36000000000013,1.6493052784915985,0.17848574169510312,0.8979188407883215,0.008577974498302665,19.38888608279259,2.168022637752898
95,2,9532.800000000003,398.72000000000025,3169.9200000000005,187.51999999999998,1.637624920611283,0.16190764049952822,0.9014023380363303,0.009267848457751304,19.413993436767903,2.190989222576169
96,2,9473.280000000002,404.4800000000005,3150.7200000000003,188.79999999999995,1.650968827182276,0.17273210635949576,0.903105338843067,0.017002459122681002,19.4147768944647,2.0749450615541676
97,2,9571.84,474.8800000000001,3207.0400000000004,216.96000000000004,1.6450596863705487,0.17267355815193386,0.8998043929208424,0.015560976762532597,19.306479168758507,1.9233530715743203
98,2,9489.920000000002,405.7600000000002,3191.040000000001,194.56000000000017,1.6391663745543505,0.17747321538056704,0.8969496489636207,0.010078669016590824,19.45391380521234,2.2886368751351434
99,2,9397.120000000003,383.3599999999997,3157.76,179.20000000000005,1.6561840473858447,0.1755627521914751,0.8964792327443303,0.010178282698360241,19.488004267113247,2.3374172499270216
100,2,9422.720000000001,334.72000000000025,3166.7200000000007,174.07999999999993,1.6440246661264426,0.16172555371112307,0.899820986114731,0.009892321544661298,19.469767894516906,2.3402982234214154
101,2,9431.04,358.40000000000055,3175.6800000000003,181.76,1.620815136390182,0.16451479789022438,0.8969578296102232,0.0127697303863607,19.55058768294328,2.448973880146035
102,2,9475.84,428.8000000000002,3207.6800000000003,211.20000000000005,1.640000223698547,0.18605658959500093,0.8945151159673486,0.016437305954702552,19.460419726317685,2.2972689726275206
103,2,9456.000000000002,353.9200000000001,3187.8400000000006,177.2800000000002,1.6362797246094032,0.17500555646352955,0.8917846240438658,0.013074363383929033,19.336462607670235,2.073916880756814
104,2,9390.080000000002,346.8800000000001,3181.4400000000005,186.24,1.647377101020655,0.17454968718151675,0.8944224591780108,0.014184309418450336,19.569477808679167,2.2620466561712025
105,2,9400.960000000003,401.27999999999975,3163.5200000000004,181.12000000000012,1.6381689255132592,0.1674479273077225,0.8937672431026678,0.010042768857010997,19.44672250187907,2.2470137390766176
106,2,9376.640000000003,448.6400000000003,3163.5200000000004,211.83999999999992,1.646579401004956,0.17567866533795773,0.8977476848054116,0.016006047848725002,19.426820696891006,1.8928269548140992
107,2,9404.160000000002,339.2000000000007,3169.2800000000007,153.5999999999999,1.643859595035463,0.1811353324958711,0.8924038562352656,0.011675526344668175,19.480039183453513,2.1524884980113903
108,2,9471.360000000002,371.84000000000015,3202.5600000000004,197.12000000000012,1.629007075487732,0.19030241072797338,0.8946338968149445,0.01403800485798129,19.532279297194446,1.9071387425796438
109,2,9464.320000000002,391.6800000000003,3189.120000000001,184.96000000000004,1.6353785079115775,0.20386278504054223,0.8977926847938362,0.009208001547961975,19.513944830706425,1.634014908624735
110,2,9448.320000000002,272.0,3202.5600000000004,156.16000000000008,1.6224322967682716,0.17716185779003946,0.8942252066003028,0.01310419525310913,19.601879941043762,1.6607148740791864
111,2,9386.240000000002,316.15999999999985,3184.0000000000005,184.96000000000004,1.646741908135362,0.18930169915616635,0.8951862561535051,0.019301620281044873,19.51669220263667,2.1075747364525768
112,2,9405.440000000002,391.6800000000003,3168.000000000001,184.31999999999996,1.6341274536565202,0.18799979473693573,0.9006897193601132,0.007382995380991297,19.504633131870136,2.151416233254192
113,2,9365.120000000003,328.3200000000006,3159.6800000000003,168.31999999999994,1.637655362408369,0.17668218564374705,0.8970282117776613,0.013078354052520946,19.42920253785165,1.9150252595745787
114,2,9404.160000000002,371.2000000000007,3175.6800000000003,188.16000000000008,1.6338302256004162,0.17965769461752257,0.8942843479301468,0.014429703369619962,19.471679072538734,1.8414908782604726
115,2,9439.36,352.6400000000003,3185.2800000000007,173.44000000000005,1.6265118661482882,0.17608941500557673,0.8970241769112133,0.013664213432555417,19.576342606606104,1.8011433734877436
116,2,9468.160000000002,309.7600000000002,3208.3200000000006,170.8800000000001,1.625976156284655,0.18193915149518514,0.8964448720169671,0.0137429094428001,19.69974210098383,1.787682933771407
117,2,9450.240000000002,261.1199999999999,3199.3600000000006,142.72000000000003,1.6206010607477412,0.16815676576055072,0.8954959897213205,0.009634371927123575,19.67823942830555,1.8159299749386086
118,2,9436.160000000002,336.6399999999994,3182.7200000000007,158.07999999999993,1.6292228028674982,0.18569518579719402,0.8975984519286997,0.010500439801905626,19.772367069368077,1.8349852781885616
119,2,9483.52,300.8000000000002,3220.4800000000005,161.27999999999997,1.6229118212510525,0.1767304135143679,0.8930972334545999,0.011912853969744452,19.768583897221696,1.802702549675379
120,2,9490.560000000001,325.7600000000002,3203.8400000000006,175.36000000000013,1.6330030238623157,0.18244633734843185,0.897299492288242,0.016102394343864734,19.80667609061027,1.4433259237150722
121,2,9443.840000000002,308.47999999999956,3192.3200000000006,165.1199999999999,1.6245560193934048,0.173401185561032,0.8966224520907875,0.015299937493077675,19.660695345783402,1.5891646090535048
122,2,9453.440000000002,339.84000000000015,3200.6400000000003,168.31999999999994,1.6124958082558458,0.1772138749331492,0.8997220133250626,0.00670874543642086,19.78974908378731,1.417113287436809
123,2,9419.520000000002,280.3199999999997,3188.4800000000005,152.31999999999994,1.6306908077867632,0.17685944959243682,0.8939814418909735,0.009850072952974687,19.788498808824492,1.2455409438670717
124,2,9506.560000000001,295.6800000000003,3211.5200000000004,147.20000000000005,1.627098259272216,0.17684670096792865,0.8953888806479613,0.01041431531503284,19.610869073684533,1.3689125408903546
125,2,9482.880000000001,359.03999999999996,3220.4800000000005,167.68000000000006,1.63113079134525,0.18731752873721097,0.8944189024965623,0.008203136117382492,19.629958593153617,1.1392903469747218
126,2,9436.800000000003,330.8800000000001,3196.1600000000008,181.76,1.6324797866159888,0.1724292476764535,0.898165212233312,0.011359815480510793,19.471815636166127,0.8675730249958686
127,2,9496.320000000002,270.0799999999999,3212.1600000000008,151.68000000000006,1.6332091719658535,0.18238691940583351,0.8947919001203856,0.007581887910373397,19.55539292534101,0.9016235525798049
128,2,9453.440000000002,316.8000000000002,3191.6800000000003,160.6400000000001,1.636368287148924,0.1836512216252728,0.8981592742511738,0.009746600135147498,19.546495240241747,0.8586286117537405
129,2,9431.04,282.8800000000001,3198.7200000000003,144.6400000000001,1.6331478066993652,0.17952522063976062,0.8960051008681464,0.00924739026510818,19.57290421635469,0.9741601241608038
130,2,9489.920000000002,291.84000000000015,3214.080000000001,151.0400000000002,1.6276728664056748,0.17140416277242265,0.8995632219077487,0.007495601621663017,19.677678344457167,0.6966893454313094
131,2,9484.800000000003,216.32000000000062,3203.8400000000006,139.51999999999998,1.6300647437448232,0.17591394081784362,0.9000284981128117,0.011531565597474203,19.614396338978494,0.5071038729944686
132,2,9473.920000000002,216.96000000000004,3223.6800000000007,144.0,1.6224012885420955,0.1497176784732962,0.8987034478418248,0.009522816132812417,19.648760374428367,0.5465758781404872
133,2,9564.800000000003,233.59999999999945,3223.040000000001,154.87999999999988,1.6128686126503908,0.1613584803338466,0.9020222915250162,0.010389497599101682,19.704393896187025,0.6032429143060085
134,2,9543.680000000002,312.3199999999997,3235.2000000000007,167.03999999999996,1.6156875400140387,0.16484614497752959,0.8997573207101324,0.010414299214522305,19.689284040542802,0.6987728369400319
135,2,9544.960000000003,296.96000000000004,3223.040000000001,143.3599999999999,1.6120261620137715,0.16917174631334397,0.8993523817359612,0.008193845150595458,19.673472038095845,0.7691961446208513
136,2,9610.880000000001,274.5600000000004,3237.7600000000007,160.63999999999987,1.6129638448152201,0.16190902977803945,0.9011298318950716,0.007810702386625457,19.53740537813929,0.6848767002828904
137,2,9604.480000000001,315.52000000000044,3212.8000000000006,157.44000000000005,1.6102649935458428,0.1780340339064478,0.9026818421449013,0.00781815785509865,19.59139491496188,0.5544373897593697
138,2,9630.720000000001,238.07999999999993,3228.8000000000006,127.36000000000013,1.6219084517763038,0.17375970966829446,0.9104032391462312,0.005710819209206464,19.532874849097134,0.4401438521932608
139,2,9673.600000000002,286.0799999999999,3236.4800000000005,136.31999999999994,1.6134029900363172,0.16920241792684987,0.9019819972153436,0.010012733994008594,19.565719761124832,0.7640203779611259
140,2,9789.440000000002,227.84000000000015,3284.4800000000005,130.56000000000017,1.6204316559646124,0.166474805209341,0.9037172670548059,0.010749986122124577,19.5036091959338,0.6309964036865203
141,2,9767.68,250.8800000000001,3264.640000000001,129.92000000000007,1.6140194215779191,0.17357218754848103,0.9119245186526804,0.0021546664959970485,19.49126110472723,0.47811854224148576
142,2,9813.120000000003,260.4800000000005,3264.000000000001,154.87999999999988,1.6196503974609573,0.1691256849733167,0.9105771117321871,0.009366824288919329,19.464613874476562,0.3294446349721021
143,2,9730.560000000001,291.84000000000015,3255.040000000001,151.0400000000002,1.628258397250947,0.1787831297182887,0.9109635210847278,0.004859158642982753,19.431065047407078,0.34778351575331357
144,2,9800.320000000002,261.7600000000002,3269.120000000001,119.03999999999996,1.6176371396863316,0.1663585708970169,0.9079421650790881,0.0029778414112575646,19.332681184156232,0.5599837599367916
145,2,9906.560000000001,362.8800000000001,3294.080000000001,155.5200000000002,1.6202211440089012,0.18102335161356542,0.9090724261741223,0.007682914744270131,19.327186268781116,0.4083562543875061
146,2,9916.160000000002,354.5599999999995,3304.3200000000006,163.20000000000005,1.6276414003207351,0.170378191318723,0.9036360716736116,0.007848931984032914,19.18037661837873,0.0528660253219595
147,2,9943.040000000003,256.0,3297.2800000000007,131.84000000000015,1.625958185573757,0.1590039593194621,0.9114675943458362,0.011534354971902583,19.19622787905712,0.31411927163128084
148,2,9921.280000000002,280.3199999999997,3279.3600000000006,122.88000000000011,1.6301655768530439,0.166172750584746,0.913901997115032,0.0082331644912364,19.302914485515224,0.3532577835501307
149,2,10025.600000000002,346.2399999999998,3327.3600000000006,169.5999999999999,1.6252310942039827,0.1742534332704947,0.9066623047858722,0.008721063669306861,19.220865889403996,0.10129151411303816
150,2,10008.320000000002,294.39999999999964,3328.000000000001,149.76,1.6231108031371402,0.17000917239526192,0.9053804751391812,0.011697431179077789,19.224833150214963,0.161222212172488
151,2,10048.640000000003,252.80000000000018,3333.7600000000007,151.67999999999984,1.6102249797211394,0.1567143927001412,0.912778379479374,0.012241733151358125,19.297864872009228,0.5755902213920656
152,2,10038.400000000001,330.8800000000001,3325.4400000000005,170.24,1.6080261085312242,0.15822575641479697,0.91143469270908,0.010493018134293541,19.31154377730865,0.5858829242737116
153,2,10003.2,254.72000000000025,3310.080000000001,140.79999999999995,1.5982736193903382,0.15165117225759728,0.9145549345514967,0.011329128099883845,19.31016298549958,0.3399922971017322
154,2,10030.080000000002,245.76000000000022,3319.040000000001,131.83999999999992,1.5913750760152054,0.1565257522208353,0.912240077243397,0.010394193856347378,19.36934811153413,0.3861222123710544
155,2,10036.480000000003,294.40000000000055,3333.120000000001,142.08000000000015,1.5911655475510729,0.15010139349547735,0.9098120548460984,0.0063784213443778826,19.428861483926127,0.49739140959117734
156,2,10012.160000000002,337.9200000000001,3319.6800000000007,169.5999999999999,1.6048591861787076,0.15427670472445754,0.91092816487152,0.012173586116941248,19.429156797002705,0.8611986324453209
157,2,10036.480000000003,243.19999999999982,3326.080000000001,127.3599999999999,1.5970597299121938,0.13466696777171516,0.9169330804038109,0.0070191593589905565,19.25067442235794,0.6677557622242176
