time_point,number,volume_mean,volume_sd,surface_mean,surface_sd,aspect_ratio_mean,aspect_ratio_sd,solidity_mean,solidity_sd,centroid_mean,centroid_sd
1,2,9040.000000000002,3342.720000000001,3129.6000000000004,984.3200000000004,1.62299311601488,0.06782309406099662,0.8967084511623419,0.029823817813439457,11.211862589655155,9.517804868442491
2,2,9117.440000000002,3351.040000000001,3148.8,976.6400000000001,1.6257112513602028,0.09234930307606859,0.8954110416901362,0.031209204694437997,11.96736085139252,9.240019191646667
3,2,9141.760000000002,3287.040000000001,3169.2800000000007,963.8400000000001,1.6441822015324585,0.09597770090893587,0.8947682418418372,0.026923222527778956,12.305830448317451,9.136926572933348
4,2,9219.840000000002,3379.2000000000007,3185.2800000000007,992.6400000000003,1.6504808760634342,0.08773031292088862,0.8919205598290817,0.02826846616199208,12.613812543909228,9.087350748829126
5,2,9224.960000000003,3331.840000000001,3193.600000000001,979.2000000000003,1.631679734767717,0.0796260840686962,0.8910234931776307,0.028314666077798423,12.41939302679537,9.048397698749246
6,2,9109.760000000002,3223.040000000001,3150.0800000000004,952.3200000000002,1.632254559406257,0.09049138252584443,0.8909781201383331,0.028606834466076647,13.33932684055913,7.223816793257219
7,2,9175.680000000002,3221.120000000001,3176.960000000001,965.1200000000001,1.619190558599712,0.08049664004230384,0.8880484200976132,0.022987190824747428,12.991354389780133,7.093703835709065
8,2,9176.960000000003,3177.600000000001,3200.6400000000003,952.96,1.6419725920918031,0.08295745411584943,0.8920498798552043,0.031379273032101695,12.6482441903791,7.034479967803456
9,2,9464.320000000003,3246.080000000001,3245.4400000000005,973.4400000000003,1.6172005611824904,0.09149495087654391,0.8946104353452566,0.032871900095427675,12.940341209605592,7.224098209484761
10,2,9583.36,3322.88,3294.7200000000007,989.44,1.6172072616547841,0.07265079091074689,0.8897900109542398,0.025451982785225702,12.676662825207986,6.998293496231989
11,2,9840.640000000003,3417.6000000000013,3366.4000000000005,1018.8800000000001,1.6124396114183193,0.08107087115790823,0.8967586046204686,0.024173863536224416,12.171982091953545,7.174314812466746
12,2,9701.120000000003,3352.3200000000006,3353.6000000000004,1008.6400000000001,1.576425442020078,0.05673383290428502,0.8867389672324691,0.021030867526701136,11.267216789125996,8.332054110025272
13,2,9570.560000000001,3339.5200000000004,3323.5200000000004,969.6000000000001,1.5909330520789147,0.05770161382529926,0.8879511193553264,0.009065926099219024,11.221238960208062,8.594352629080316
14,2,9064.320000000002,3039.3600000000006,3187.8400000000006,855.6800000000003,1.5981205110350178,0.02455401254859546,0.8771211789922944,0.006054950716108343,11.056657845087214,8.141515971556915
15,2,4900.480000000001,964.48,2177.28,399.36,2.119707177955292,0.1170963959981064,0.8336239539180361,0.026472531264596644,11.123202360306898,9.101895231570506
16,2,3954.560000000001,379.52,1796.4800000000002,90.24000000000001,2.0835064397752125,0.05807386177316398,0.8649330406398206,0.013177999564391196,11.573432754201487,8.079744766968213
17,2,5273.6,1043.2000000000003,2328.3200000000006,328.96000000000015,2.2827033086513344,0.4626551832835537,0.8007734228604952,0.016000362831212644,11.219216930928715,6.708655375695168
18,1,10108.160000000002,0.0,4065.2800000000007,0.0,1.9766765138740792,0.0,0.7451659107185485,0.0,13.376412652495556,0.0
19,1,10731.520000000002,0.0,4170.240000000001,0.0,2.052930549400402,0.0,0.7398824327379606,0.0,13.525852235679162,0.0
20,1,10434.560000000001,0.0,4154.880000000001,0.0,2.125724229510848,0.0,0.7367450437989858,0.0,12.879468224672541,0.0
21,1,9959.680000000002,0.0,3911.6800000000007,0.0,2.194270179139348,0.0,0.7641298958849777,0.0,11.479757354465141,0.0
22,1,10757.120000000003,0.0,4184.320000000001,0.0,2.185681699251974,0.0,0.7563615755171437,0.0,11.952337579614726,0.0
23,1,9075.200000000003,0.0,3514.8800000000006,0.0,2.163490773664399,0.0,0.7720496028981468,0.0,11.973116867677296,0.0
24,2,3854.080000000001,6.400000000000091,1788.1600000000003,11.519999999999982,2.6103454297026323,0.19532522704732735,0.8425450683602858,0.0005104871952698042,13.051557664514604,8.246543881817068
25,2,2469.120000000001,316.1600000000001,1237.1200000000003,128.64,2.8532198033684497,0.18123975103169565,0.8558326929588013,3.794214783103822e-05,20.595865308500755,7.614245943660672
26,2,3141.7600000000007,184.96000000000004,1430.4000000000003,87.68000000000006,2.353865705485383,0.0654880204774495,0.9188189362680039,0.019976244454887715,20.878746614818766,5.657428195615033
27,2,3840.000000000001,231.6800000000001,1618.5600000000004,73.60000000000002,2.182227146302867,0.11771424900609762,0.9113022901788269,0.012838446042446217,26.844147030467347,4.548019428266397
28,2,4403.200000000001,337.9200000000001,1769.6000000000004,88.96000000000004,2.065628826490829,0.024889209243152077,0.9080042661111014,0.006549117833333951,31.047329736406443,3.6720334618370067
29,2,4723.840000000001,3.199999999999818,1873.2800000000004,16.0,1.9455699242148219,0.004314572855969145,0.9122744983565364,0.004682712420008728,33.95445610736519,1.9036591956950417
